AP_Ratio,District,Avg_Humidity,Crop_Name,NDVI_Season_Mean,Avg_Salinity_Index,pH,Nitrogen,Clay,Silt,CN_Ratio,Rainfall,Temp_Max,Wind_Mean,Wind_Max,LST_C,Season_Kharif 2,Season_Rabi,Dominant_Soil_Texture_Loamy
-0.13551758436619346,0.37639671875,-0.5861442736045931,0.3358504817518248,0.300652,-0.16437064016611197,-0.21837503618235096,-0.7246079359079416,0.1238079077438487,-1.1043334583694437,0.5938790005752009,0.26453179689378664,0.6413982994693819,0.6605776489727178,0.02248040550139459,0.05171190688767182,False,False,True
-0.912554394743186,0.3672524791666667,0.08005493867567988,0.3096226231884058,0.34754,0.7701687380976379,-1.3318030012755442,-0.29702202887453083,0.35928686094927786,-0.4898890147321545,-0.11142179615306595,0.042476113929315676,0.6531099827620817,1.4281181014120725,-0.09705864678649602,0.7241343028241201,False,False,True
-0.2907921251024896,0.3330391923076923,-0.3640778695111688,0.42681045323741007,0.310954,-0.4237169312884056,-0.8811297773092519,0.808443974675263,0.12842514212042644,-0.2203676921967377,-1.0298350638351987,0.408498740309046,-0.25103196743439893,-0.5332195984556538,-0.32526956479065106,0.8195572279609212,True,False,True
-0.913160199181932,0.5528236513157895,0.08005493867567988,0.3096226231884058,0.398106,-1.616626324636532,-0.3774361740528085,-0.5368872937957125,-0.6865167253454193,-0.40165286747353524,-0.11142179615306595,0.3746548523541057,0.8803166386404734,-2.6520345178629543,-2.8844920024086758,0.2372895834656798,False,False,True
0.07597301375527413,0.28539740740740743,-1.0302770817914417,0.4427557769784173,0.400777,1.1289322256679895,0.9215631185559178,-0.7558947095933132,1.8668138849016778,-0.42411297768482004,2.8975233294574556,-1.2844129652751648,-1.0638227879478153,-0.8974910356674775,-1.026203098660556,-0.22735246259422906,False,True,False
-0.18434790969312925,0.3989209285714286,-0.14201146541774445,0.3302114676258993,0.364905,0.6684897906784077,0.09974723955856175,-0.7767525587168942,1.211166603427739,0.4983558345643745,1.426032458585531,-0.35986837293384744,2.1522054442277505,0.8648782638776694,0.2615585100771763,0.9682126073296438,False,False,True
2.1651726457947125,0.45819128666666664,-0.14201146541774445,0.3324594275362319,0.43022,-0.3515813776640817,1.0010936874911467,-0.526458369233922,-0.3102121236543917,1.8411495664818973,0.928770026359846,-0.5129809912733463,1.9648185115445411,0.7381007848475124,0.055081965216274155,0.8116618768691691,False,False,True
1.0381893566766363,0.4056208709677419,-0.14201146541774445,0.3392820431654676,0.374982,-0.07833888536820244,0.12625742920363722,-0.37002450080706445,-2.004737139858161,0.18230999801986802,-0.634054760635164,1.3127793862495967,0.3134711672737674,-0.6318502758122114,0.04964837193046057,0.1292993852365207,False,False,True
-0.45098221632801955,0.5528236513157895,0.08005493867567988,0.3302114676258993,0.389654,-1.5206499722435853,-1.4908641391460018,-0.526458369233922,-0.5641600143661286,-0.2733093805519086,-0.24334856388641174,0.44847234978183675,0.5851822196644189,-2.6638492275182806,-2.808421696407291,0.59373233543227,False,False,True
-0.774786123574644,0.37639671875,-0.14201146541774445,0.3108843333333333,0.321647,1.3694310767550797,-0.8015992083740254,-0.7663236341551036,0.21153536089881284,-1.0225144854569068,0.8983253876521508,0.27628586395328186,1.402657713494916,0.8287145008073662,0.02248040550139459,0.9159873472602857,False,False,True
1.7594629489271612,0.39134499371069187,0.7462541509559528,0.40745148920863306,0.40024,-0.6017459047699827,-1.0667011048247848,-0.42216912361601705,0.4285453765979326,-1.0000543752456221,0.2894326134982511,0.43032772199096536,-0.29553636394666044,0.01597501679823784,0.6201756669408486,0.9998927828740833,True,False,True
-1.1769257851163009,0.3425733024691358,1.63451976732965,0.40242020143884893,0.350092,-0.06099157054088414,-0.7485788290838722,1.9660546010340092,0.19768365776908123,-0.9487169804769712,-1.0450573831890468,0.6144312993874688,0.573470536371719,0.48738115682618244,1.2396053015235546,0.7205706115574932,True,False,True
2.132989663924855,0.34484464968152867,-0.3640778695111688,0.3392820431654676,0.300278,-0.0697860392391837,-0.006293519021742489,0.08884817991171805,-0.6818994909688424,-1.0786647609851179,-0.16723696711717406,1.758292762951239,0.5758128730302586,0.14414372802491382,-0.2491992587892662,0.40451349111359125,False,False,True
0.4327600092259846,0.3427241592356688,1.412453363236226,0.24357297122302157,0.132953,0.34509310980054875,0.6299510324600806,-0.3178798779981119,-0.6818994909688424,-0.22999345371585897,-0.09619947679921878,0.28039408156630924,1.0911269379090824,0.5990234586310023,0.48976942808133134,1.205793761906569,False,False,True
-0.7555354868847123,0.4077540532544379,0.7462541509559528,0.3952331366906475,0.39854,-0.7149287340803177,-0.6425380705035679,1.4967529957534367,-0.5572341628012628,0.6331164958320823,-1.4509858992916462,-1.1802892117259338,-1.0310300747282537,-0.9110240679544737,-0.7925585873705878,-2.1026086715720287,False,True,True
0.7296311254924485,0.4077540532544379,0.5241877468625286,0.2506954532374101,0.262303,0.510198186667052,-0.589517691213417,1.5384686940005983,-0.3332982955372772,0.36840805405622673,-1.5727644541224264,-0.3435659220885005,2.5785107160820497,0.9287000441431437,-0.10249224007230912,1.1472102205594554,False,False,True
2.1651726457947125,0.45819128666666664,-0.14201146541774445,0.36249939855072466,0.450791,-0.3515813776640817,1.0010936874911467,-0.526458369233922,-0.3102121236543917,1.8411495664818973,0.928770026359846,-0.5129809912733463,1.9648185115445411,0.7381007848475124,0.055081965216274155,1.1017426307261635,False,False,True
-0.8283402204472159,0.37639671875,-1.4744098899782905,0.45184982014388486,0.511561,0.11911497403427485,-0.9076399669543274,-0.7871814832786846,0.24385600153485215,-0.9198396959196051,0.9135477070059989,-1.2882929485763575,-1.1083271844600768,-1.180535523356339,-1.428289001810734,-1.3786290802503016,False,True,True
-0.4100381562770446,0.34556869736842105,0.3021213427691042,0.40367776978417264,0.305767,0.5052998840339402,-0.21837503618235096,-0.3178798779981119,0.7101966735691311,-0.8267906679014246,1.8370350811394138,0.5127040061125036,-0.48058095997132855,0.5812045522655919,0.6690780065131675,0.38315875478098427,True,False,True
-0.04548789941028413,0.44892421935483867,1.1903869591428016,0.3845070863309353,0.457663,-0.2736426319217082,0.23229818778394146,-0.07801461307693022,-0.6357271472030722,1.8539839151740596,-0.25349677678897653,0.25789669939973053,-0.11751877789761285,0.3620558419728747,0.6310428535124748,0.31652649516982734,True,False,True
0.531086451494901,0.1728005125,0.5241877468625286,0.4101536474820144,0.422358,0.4823004239750841,-0.8546195876641763,0.30785559570931864,-1.0281920692121196,-1.450860873057837,-1.435763579937799,-1.2695125252025177,-0.890489875215847,-1.170998832750571,-1.325050729380283,-1.6320985754911772,False,True,True
-0.763112547042806,0.39930762987012985,0.7462541509559528,0.4706733237410072,0.461457,-0.4419276719095544,1.6108280493278941,-0.6933211622225702,1.065723720565562,0.15824559422206202,-0.24334856388641174,-0.14718659920545102,0.20806601763946195,0.10391398695137424,0.9298904842322016,0.7234784712675147,True,False,True
0.40961423078801024,0.36915748026315787,0.08005493867567988,0.3324594275362319,0.339867,0.5524427229229608,-1.3848233805656975,0.2661398974621566,-0.7026770456634389,0.6892667713602944,-0.9080565090044186,0.06697869754987212,0.2549127508102647,1.2289232885233632,0.21808976379067052,0.2593316403311713,False,False,True
-0.18463688983403093,0.3978908843930636,-1.252343485884866,0.4427557769784173,0.461512,0.25316032639492353,0.6564612221051584,-0.3908823499306455,-0.34945861585529686,1.6229656387151312,0.690287023149569,-1.2649478389658206,-1.117696531094237,-0.7870058702013258,-0.8142929605138407,-1.0336188655325533,False,True,True
-0.8907427263203418,0.45193201324503307,0.9683205550493772,0.3260441666666667,0.446707,-0.428916507912654,1.637338238972972,-0.7871814832786846,2.127687627178279,0.570549045957789,0.6547682779905915,-0.7874653561564532,2.095989364422788,1.190432364948917,0.4028319355083198,1.163790639083654,False,False,False
0.003202998726323418,0.3571249225352113,0.9683205550493772,0.4101536474820144,0.39842,-0.0960968116387348,-0.589517691213417,1.3403191273265787,0.01992013427086655,-0.04229110409298026,-0.7558333154659441,-1.207693631596962,-1.6611186358755416,-0.6058221575677539,-0.7164882813692024,-1.6681570779766977,False,True,True
0.23207628531302466,0.3999173558282208,0.5241877468625286,0.39109041007194245,0.394942,-0.26737607844893796,-0.21837503618235096,-0.10930138676230178,-0.6149495925084757,1.2924811598919412,0.4568781263905736,0.4275563053472563,-0.3517524437516234,0.2856060740446327,0.9733592305187079,0.697304788865144,True,False,True
-1.1524717872959886,0.34556869736842105,0.5241877468625286,0.4345438561151079,0.419079,0.7271577425235554,-1.1197214841149359,-0.2553063306273688,0.3569782437609882,-0.5476435838468866,1.7761458037240234,0.3587436603290471,-1.0450840946794941,0.28361987671255845,0.8592537715166298,1.121217543135911,True,False,True
-0.7446622011746922,0.3794539181286549,0.3021213427691042,0.42403643165467625,0.457132,-0.0941691101182081,0.6564612221051584,-0.714179011346151,-0.41179127993908665,-0.0711683886503463,0.5786566812213537,0.4846474882076614,0.5664435263960984,-0.0701345805195992,0.3158944429353083,1.1355389107853542,True,False,True
0.038846032136025846,0.3234683624161074,-1.0302770817914417,0.4165240431654676,0.339343,1.4338969923067995,-0.2713954154725043,-0.8080393324022658,-0.41640851431566356,-0.08239844375598872,-0.055606625188958744,-1.2872332892714098,-0.8576971619962854,-1.1673173513434696,-1.0099023188031162,-1.4178942479115337,False,True,True
2.1651726457947125,0.32182454000000005,0.9683205550493772,0.36958563309352516,0.312767,1.8957316396125565,-0.9076399669543274,-0.6098897657282462,0.5970744313429951,-1.4123578269813484,0.3097290393033816,0.27628586395328186,1.402657713494916,0.8287145008073662,0.02248040550139459,0.11310861447651192,False,False,True
0.39834253509854367,0.38214178,-0.14201146541774445,0.3895454892086331,0.422241,-0.7857080300887499,2.2470726008097195,-0.8288971815258468,2.2454271037809925,-0.32464677532055947,0.634471852185461,-0.14718659920545102,0.20806601763946195,0.10391398695137424,0.9298904842322016,0.9088703855393434,True,False,False
2.1651726457947125,0.3425733024691358,0.08005493867567988,0.3324594275362319,0.30581,-0.3149073009315497,-0.7485788290838722,1.9973413747193811,-0.06549870169580953,-0.7850790346518962,-1.1566877251172611,0.08055863910404622,1.0302261847870402,1.1124493217233073,0.09855071150277993,0.11771846468212901,False,False,True
-1.0022967028662932,0.4108178661971831,0.7462541509559528,0.3260441666666667,0.353051,-0.5452001754674352,-1.1462316737600136,-0.547316218357503,0.7309742282637285,-0.3807970508487715,-0.015013773578698706,0.20522348071841454,0.9740101049820772,0.7780543017246057,-0.14596098635881488,1.4321331254075884,False,False,True
-0.6074175984803808,0.3330391923076923,0.9683205550493772,0.3879272589928058,0.316522,-0.17777874515653275,-1.172741863405089,0.7771572009898913,0.29233696248891117,-0.3326682432531607,-1.0704279154454588,0.28212214135591634,-0.581301436288553,-0.6183028413991118,-0.2491992587892662,0.6074277747256186,True,False,True
-0.7421034256413411,0.4509778670886076,1.412453363236226,0.42135672661870505,0.590718,-2.108184950471903,-0.24488522582742644,2.5917900747414397,-1.1551660145679878,1.533125197869992,-1.6539501573429465,-1.0648026499374956,-1.0216607280940935,-0.7872402772192878,-1.0479374718038088,-1.1506189886905824,False,True,True
