AP_Ratio,District,Crop_Name,NDVI_Season_Mean,Soil_Moisture_mm,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Silt,CN_Ratio,Rainfall,Temp_Max,Wind_Mean,Wind_Max,LST_C,Season_Kharif 2,Season_Rabi,Dominant_Soil_Texture_Loamy
0.8164320125791336,0.3330391923076923,0.407451489208633,0.341584,0.5408555202957078,0.2053574118219585,-0.8546195876641763,0.4699731504169985,0.8605885974842153,0.2992628140537753,-0.4561988494152272,-1.1769841509223915,0.4792676794286969,-0.4829232966298682,-0.5636288943346087,-0.2872344117899584,0.7984655038691515,True,False,True
1.1313707479953792,0.4236190132450331,0.3879272589928058,0.450513,0.7477245569614561,0.1098882396039559,-0.8015992083740254,-0.5514543317253644,-0.5994608411664556,0.5670624078952438,-1.6642319200650415,0.3655442102674888,0.4705458682264364,-0.1503114911171744,0.0039524392824697,0.8157850252301241,0.9677255476243894,True,False,True
-0.6940521666172919,0.4236190132450331,0.4518498201438848,0.485902,-1.549070507236177,0.201563209750456,-0.9341501565994051,-0.5198230290525684,-0.6411765394136176,0.818701681418691,-1.5647657177007803,0.634471852185461,-1.2901025206201908,-1.066165124606355,-1.0963893634084678,-1.2815819830937771,-0.982444521729539,False,True,True
2.1651726457947125,0.3794539181286549,0.3624993985507246,0.257998,0.7586248158288881,-0.3160412254157186,0.3648491360093212,-0.6568920073013499,-0.6933211622225702,-0.4140998971273747,0.0154634650217529,0.4771745521957032,0.7602893271007882,0.9693254316649964,0.2128999746685013,0.0387811853588343,1.0145421795715213,False,False,True
-0.2907921251024896,0.4142846265822784,0.4037777050359712,0.387035,1.193158547623361,-1.4344620174090716,-0.8281093980191009,0.0389966515001563,-0.0988724622005112,-0.2663483970769096,-1.062621825119915,0.0712460360931037,2.52701853011273,-0.8881475385573074,2.017858432391764,3.206566070987939,1.3748888849802223,True,False,True
-0.178631413113583,0.4270410310559006,0.3937368776978417,0.391442,-1.331601300466481,-0.58369049016193,-0.3244157947626552,-0.8559056199510234,-0.7037500867843608,-0.8688974832202125,-0.4545945558287061,-0.0150137735786987,-1.2871028696646472,-1.658776299217002,-1.3073715715754102,-1.330484322666096,-1.2500122433130312,False,True,True
-1.1595342160594302,0.4056208709677419,0.4157714460431654,0.371294,-1.6730312612735705,0.3954559627901292,0.0997472395585617,-0.5013714358267708,-0.3908823499306455,-1.9885768195401412,0.1101167866264523,-0.2230521380812812,-1.3216966703584734,-1.2652637405822642,-1.2219957680333149,0.0605155585020872,-1.202216961167449,False,True,True
0.2886902859870221,0.4142846265822784,0.4101536474820144,0.463918,-1.2294269632777108,-0.71960821669455,-0.8546195876641763,-0.0677589950205291,-0.0988724622005112,-0.2894345689597951,-1.0866862289177202,-0.126644115506914,-1.1073683490946968,-1.61895657602182,1.8957809604976936,0.2452577302197365,-0.7869620896013854,False,True,True
-0.2907921251024896,0.5642011216216216,0.4518498201438848,0.662969,-1.485045775516241,-1.414996852066717,-0.8015992083740254,-0.3511227481309913,-0.0571567639533492,-0.8966008894796741,-1.4781338640286823,-0.7812038477223561,-1.2919936049182512,-0.6585985460203762,-2.4848317933007045,-2.830156069550544,-1.735705009833724,False,True,True
-0.2031100872994956,0.4862467272727273,0.3391168705035971,0.466803,0.6996821530314323,-0.9716343605298352,-1.3052928116304687,3.4367257469363004,3.8224031730327193,-0.7026770456634389,0.9202850478192228,-1.3900966218762565,-0.4209047488988266,2.16625946417899,0.8661833944776774,-0.2872344117899584,0.9374471978734727,False,False,True
1.2463560800058606,0.3978908843930636,0.3895454892086331,0.401989,0.5472970241732071,-0.15460693513874,0.2322981877839414,-0.1336575422555203,-0.380453425368855,-0.2409536080057361,1.557189601667798,0.5888048941239186,0.1998925792919861,-0.1713925210440345,0.2636818955353802,0.8538201782308168,0.6588116674715867,True,False,True
0.2453267345749313,0.4862467272727273,0.3624993985507246,0.468501,0.5483484300598688,-1.0048838248060683,-0.6425380705035679,3.4907625556689927,4.072697362515692,-0.8665888660319236,0.8320489005606045,-1.527097496060884,-0.3520758014297716,1.9367104716420604,0.8910598392588861,-0.2600664453608924,0.1087672134572814,False,False,True
2.1651726457947125,0.3608544807692307,0.4649544028776979,0.427352,0.8129693575957055,-0.020707392352288,0.4443797049445499,1.914469305808005,2.351924809820258,0.3869902672087394,1.582858299052123,-1.369800196071126,0.7427804948928856,-0.0097712916047677,-0.6321363318341313,-0.1133594266439358,0.2767477626938167,True,False,True
0.7988309541054072,0.32182454,0.4113217913669065,0.338622,-1.5311426678505162,0.9276680855710204,-1.0932112944698604,-0.6885233099741459,-0.5577451429192936,0.6824932673096695,-1.6161031124694314,-0.1114217961530659,-1.2994438249545748,-1.3097681370945258,-1.0892166079838406,-1.3793866622384148,-1.6991852731342971,False,True,True
-0.7533695765074425,0.3841937837837837,0.2591002608695652,0.194429,0.3955245309064941,0.2324963518561826,-1.0401909151797093,-0.3405789805733926,-0.5368872937957125,1.3473750175367625,-0.9904286137264996,0.690287023149569,0.4362129067461358,-0.1948158876294359,0.645830865092715,0.0985507115027799,1.030603369795985,False,False,True
-0.7748425681808849,0.3279570604026846,0.421356726618705,0.430391,-1.2540122006923382,-0.8130756890785498,-1.0667011048247848,0.3012728694954214,-0.2761641797509498,-1.2798313427355674,-2.058888142349045,1.1774012424726883,-1.2880158069119865,-1.0778768078990555,-1.5620994928444578,-1.390253848810041,-1.947827213808289,False,True,True
-1.143838769090459,0.3062974840764331,0.4024202014388489,0.302822,0.324213748054525,0.8957288296282906,0.2322981877839414,-0.5145511452737692,0.1618506518442514,-0.3240638267841225,-1.4251921756735115,-1.5473939218660135,0.1985557783226675,-0.4149955335322053,-0.2722748765090124,-0.2763672252183322,-0.0350998026603676,True,False,True
-0.1268036563485003,0.3581031125827814,0.3848504748201439,0.354459,0.3917493266447001,0.931305886500435,1.0806242564263753,-0.8097766368865297,-0.7454657850315226,0.8579481736195961,0.5464846421599842,0.2792844005956863,-0.008778791528455,0.3322098605420878,0.246271687350677,0.8918553312315094,0.5122549490839772,True,False,True
0.197928980683573,0.3924679037433155,0.3845070863309353,0.408602,0.2047425519138993,-1.068907250198028,0.3383389463642457,2.527325795093423,1.7679050343599896,-0.1855467954868113,1.8106679883380112,-0.0961994767992187,0.3380069428537657,-0.1737348577025741,0.1197817625575183,0.6582108199415408,0.8771532840730536,True,False,True
0.2468018208129243,0.4142846265822784,0.2759232391304348,0.350974,0.8823354502627752,-0.6391977700541804,-0.8811297773092519,0.0455865062236555,-0.1614460095712543,-0.5664686315544166,-1.2567413490888752,0.2589879747905558,1.882158784474185,-0.998237361508692,1.6067377389741664,-0.1894297326453206,0.1071710168604576,False,False,True
1.114775952941449,0.3978908843930636,0.407451489208633,0.411899,0.5244783676910646,0.1672827142563739,-0.2979056051175797,-0.1072981233615239,-0.3595955762452739,-0.4371860690102602,1.5764411247060417,0.5786566812213537,0.2925231049952475,0.0698681547855965,0.3609667432644202,0.8755545513740697,0.3119363538918213,True,False,True
